,nombres,edades,generos,ciudades,hijos,mascotas
4414,persona_4414,58,F,Cajicá,0,2
4415,persona_4415,65,M,Chía,0,4
4416,persona_4416,66,M,Zipaquirá,3,0
4417,persona_4417,39,M,Chía,1,0
4418,persona_4418,26,F,Bogotá,0,4
4419,persona_4419,32,F,Chía,3,4
4420,persona_4420,23,F,Cota,2,1
4421,persona_4421,57,F,Bogotá,4,3
4422,persona_4422,38,F,Bogotá,5,5
4423,persona_4423,51,F,Cajicá,3,5
4424,persona_4424,63,M,Zipaquirá,0,0
4425,persona_4425,30,F,Chía,1,5
4426,persona_4426,46,F,Bogotá,3,0
4427,persona_4427,26,F,Bogotá,4,1
4428,persona_4428,69,M,Bogotá,4,0
4429,persona_4429,65,F,Zipaquirá,2,1
4430,persona_4430,49,M,Zipaquirá,1,4
4431,persona_4431,42,M,Cota,5,0
4432,persona_4432,48,M,Chía,1,3
4433,persona_4433,38,M,Cajicá,5,0
4434,persona_4434,52,F,Bogotá,3,0
4435,persona_4435,40,F,Chía,5,5
4436,persona_4436,57,M,Cajicá,0,5
4437,persona_4437,66,F,Bogotá,1,4
4438,persona_4438,38,F,Cajicá,1,0
4439,persona_4439,33,M,Cota,1,1
4440,persona_4440,56,M,Cajicá,5,3
4441,persona_4441,25,F,Chía,2,2
4442,persona_4442,67,M,Bogotá,2,5
4443,persona_4443,30,M,Cota,3,2
4444,persona_4444,63,F,Cajicá,5,2
4445,persona_4445,64,F,Zipaquirá,4,4
4446,persona_4446,45,M,Bogotá,5,3
4447,persona_4447,38,M,Cota,0,0
4448,persona_4448,25,F,Bogotá,5,2
4449,persona_4449,26,F,Bogotá,4,3
4450,persona_4450,62,F,Cajicá,1,1
4451,persona_4451,37,F,Chía,4,2
4452,persona_4452,26,F,Zipaquirá,1,4
4453,persona_4453,66,M,Cota,0,1
4454,persona_4454,23,F,Cajicá,0,2
4455,persona_4455,37,M,Bogotá,5,4
4456,persona_4456,30,F,Chía,4,4
4457,persona_4457,66,F,Cajicá,2,5
4458,persona_4458,55,M,Zipaquirá,4,3
4459,persona_4459,29,F,Bogotá,0,3
4460,persona_4460,48,F,Chía,1,3
4461,persona_4461,36,F,Cajicá,2,0
4462,persona_4462,56,F,Cota,3,2
4463,persona_4463,67,M,Bogotá,3,2
4464,persona_4464,48,M,Zipaquirá,0,0
4465,persona_4465,40,M,Cajicá,4,0
4466,persona_4466,47,F,Cota,2,5
4467,persona_4467,33,M,Zipaquirá,2,1
4468,persona_4468,23,F,Zipaquirá,0,5
4469,persona_4469,62,F,Chía,5,0
4470,persona_4470,66,F,Cajicá,2,2
4471,persona_4471,60,F,Zipaquirá,5,1
4472,persona_4472,67,M,Cota,1,2
4473,persona_4473,43,M,Bogotá,3,3
4474,persona_4474,52,F,Bogotá,4,5
4475,persona_4475,27,F,Chía,5,4
4476,persona_4476,66,M,Chía,2,4
4477,persona_4477,60,M,Cota,1,3
4478,persona_4478,38,F,Cota,1,4
4479,persona_4479,40,F,Bogotá,4,3
4480,persona_4480,66,F,Chía,0,4
4481,persona_4481,54,M,Chía,0,2
4482,persona_4482,70,F,Bogotá,2,4
4483,persona_4483,40,M,Zipaquirá,3,2
4484,persona_4484,40,M,Zipaquirá,3,4
4485,persona_4485,65,M,Cajicá,1,5
4486,persona_4486,34,F,Bogotá,5,2
4487,persona_4487,51,F,Bogotá,4,5
4488,persona_4488,61,M,Bogotá,0,3
4489,persona_4489,41,M,Chía,0,4
4490,persona_4490,62,M,Chía,4,3
4491,persona_4491,38,F,Zipaquirá,3,0
4492,persona_4492,24,M,Cota,2,3
4493,persona_4493,35,M,Zipaquirá,0,0
4494,persona_4494,35,F,Cajicá,5,4
4495,persona_4495,59,M,Bogotá,4,5
4496,persona_4496,39,M,Bogotá,1,4
4497,persona_4497,30,M,Zipaquirá,0,1
4498,persona_4498,44,M,Zipaquirá,4,4
4499,persona_4499,51,M,Cajicá,5,4
4500,persona_4500,50,F,Cajicá,4,2
4501,persona_4501,61,M,Chía,3,4
4502,persona_4502,47,F,Chía,4,1
4503,persona_4503,30,F,Chía,2,3
4504,persona_4504,22,M,Zipaquirá,2,4
4505,persona_4505,25,F,Zipaquirá,2,4
4506,persona_4506,35,F,Zipaquirá,5,4
4507,persona_4507,63,M,Cajicá,5,3
4508,persona_4508,46,F,Cota,1,2
4509,persona_4509,46,M,Cajicá,4,1
4510,persona_4510,49,F,Cota,4,4
4511,persona_4511,28,M,Bogotá,0,2
4512,persona_4512,69,M,Cajicá,4,0
4513,persona_4513,37,F,Cajicá,2,1
4514,persona_4514,46,M,Cota,3,0
4515,persona_4515,40,F,Bogotá,5,0
4516,persona_4516,29,M,Chía,3,0
4517,persona_4517,60,M,Chía,5,3
4518,persona_4518,22,M,Chía,5,1
4519,persona_4519,20,M,Zipaquirá,5,0
4520,persona_4520,60,F,Bogotá,0,3
4521,persona_4521,65,M,Cota,1,0
4522,persona_4522,56,F,Zipaquirá,2,5
4523,persona_4523,33,M,Bogotá,0,3
4524,persona_4524,42,F,Cota,0,2
4525,persona_4525,58,F,Bogotá,1,4
4526,persona_4526,62,F,Cajicá,3,0
4527,persona_4527,44,F,Chía,1,5
4528,persona_4528,42,F,Zipaquirá,1,5
4529,persona_4529,28,M,Cota,4,4
4530,persona_4530,39,M,Zipaquirá,0,2
4531,persona_4531,60,F,Cota,2,3
4532,persona_4532,45,M,Cajicá,5,2
4533,persona_4533,50,M,Zipaquirá,4,4
4534,persona_4534,61,F,Bogotá,1,2
4535,persona_4535,28,M,Cajicá,1,5
4536,persona_4536,55,M,Cajicá,5,1
4537,persona_4537,23,F,Cota,4,0
4538,persona_4538,47,M,Bogotá,2,2
4539,persona_4539,61,F,Cota,5,1
4540,persona_4540,56,M,Cajicá,3,2
4541,persona_4541,41,F,Chía,0,2
4542,persona_4542,37,M,Chía,5,3
4543,persona_4543,61,F,Cota,1,1
4544,persona_4544,28,M,Chía,2,5
4545,persona_4545,41,M,Chía,1,3
4546,persona_4546,45,F,Bogotá,2,5
4547,persona_4547,28,F,Cajicá,2,3
4548,persona_4548,32,F,Zipaquirá,2,2
4549,persona_4549,35,M,Cota,4,3
4550,persona_4550,32,F,Zipaquirá,4,3
4551,persona_4551,62,F,Cota,0,5
4552,persona_4552,51,F,Zipaquirá,0,2
4553,persona_4553,44,M,Cajicá,2,5
4554,persona_4554,39,M,Zipaquirá,3,5
4555,persona_4555,38,M,Zipaquirá,4,0
4556,persona_4556,29,M,Cajicá,1,0
4557,persona_4557,36,F,Cota,3,0
4558,persona_4558,36,M,Cajicá,2,0
4559,persona_4559,44,M,Zipaquirá,0,1
4560,persona_4560,23,M,Chía,2,0
4561,persona_4561,41,F,Cajicá,2,2
4562,persona_4562,49,M,Zipaquirá,1,2
4563,persona_4563,68,M,Zipaquirá,3,4
4564,persona_4564,28,M,Chía,0,1
4565,persona_4565,55,F,Zipaquirá,1,3
4566,persona_4566,56,M,Zipaquirá,0,3
4567,persona_4567,51,M,Chía,1,0
4568,persona_4568,62,M,Cota,1,1
4569,persona_4569,35,M,Cota,4,1
4570,persona_4570,51,M,Cota,0,3
4571,persona_4571,53,M,Chía,5,3
4572,persona_4572,48,F,Zipaquirá,5,2
4573,persona_4573,70,M,Bogotá,1,0
4574,persona_4574,60,M,Cota,4,4
4575,persona_4575,23,F,Chía,5,4
4576,persona_4576,33,M,Cota,3,1
4577,persona_4577,70,M,Cajicá,4,2
4578,persona_4578,50,M,Zipaquirá,4,3
4579,persona_4579,48,M,Bogotá,2,4
4580,persona_4580,60,M,Chía,0,4
4581,persona_4581,40,F,Chía,2,2
4582,persona_4582,68,F,Zipaquirá,5,1
4583,persona_4583,34,F,Bogotá,3,5
4584,persona_4584,26,F,Bogotá,3,1
4585,persona_4585,40,M,Chía,4,2
4586,persona_4586,37,F,Bogotá,1,0
4587,persona_4587,23,F,Zipaquirá,5,2
4588,persona_4588,50,M,Cota,0,1
4589,persona_4589,64,F,Zipaquirá,2,4
4590,persona_4590,24,M,Zipaquirá,5,2
4591,persona_4591,69,M,Chía,1,5
4592,persona_4592,20,M,Cota,3,3
4593,persona_4593,69,M,Cota,4,2
4594,persona_4594,51,F,Zipaquirá,3,1
4595,persona_4595,64,M,Zipaquirá,1,3
4596,persona_4596,23,M,Chía,1,2
4597,persona_4597,68,F,Bogotá,5,5
4598,persona_4598,29,M,Bogotá,0,5
4599,persona_4599,53,F,Cota,0,4
4600,persona_4600,41,M,Cota,4,1
4601,persona_4601,64,F,Chía,5,3
4602,persona_4602,29,F,Cajicá,1,0
4603,persona_4603,34,F,Chía,4,5
4604,persona_4604,32,M,Cota,2,1
4605,persona_4605,23,M,Chía,3,4
4606,persona_4606,43,M,Cajicá,2,4
4607,persona_4607,47,M,Chía,1,0
4608,persona_4608,42,F,Zipaquirá,5,4
4609,persona_4609,37,M,Chía,0,0
4610,persona_4610,50,M,Zipaquirá,1,0
4611,persona_4611,59,F,Bogotá,4,5
4612,persona_4612,48,F,Chía,3,5
4613,persona_4613,68,M,Cota,4,1
4614,persona_4614,49,F,Cajicá,2,2
4615,persona_4615,21,M,Zipaquirá,3,4
4616,persona_4616,57,M,Cajicá,5,5
4617,persona_4617,34,M,Cota,2,5
4618,persona_4618,56,M,Zipaquirá,3,0
4619,persona_4619,53,M,Bogotá,0,3
4620,persona_4620,34,F,Bogotá,4,4
4621,persona_4621,59,M,Bogotá,2,1
4622,persona_4622,21,M,Bogotá,1,5
4623,persona_4623,27,F,Chía,5,5
4624,persona_4624,65,M,Cota,3,3
4625,persona_4625,47,F,Cota,5,4
4626,persona_4626,20,M,Cajicá,0,4
4627,persona_4627,35,M,Cota,1,1
4628,persona_4628,41,F,Zipaquirá,0,3
4629,persona_4629,51,M,Bogotá,5,5
4630,persona_4630,23,M,Zipaquirá,2,5
4631,persona_4631,61,F,Cajicá,5,1
4632,persona_4632,39,M,Cota,1,0
4633,persona_4633,42,F,Bogotá,4,4
4634,persona_4634,70,F,Cota,1,2
4635,persona_4635,57,F,Cajicá,2,4
4636,persona_4636,41,M,Cota,3,0
4637,persona_4637,65,F,Cajicá,3,1
4638,persona_4638,28,F,Zipaquirá,2,3
4639,persona_4639,65,F,Chía,2,4
4640,persona_4640,45,M,Chía,0,0
4641,persona_4641,29,M,Cota,5,5
4642,persona_4642,25,F,Chía,1,4
4643,persona_4643,33,M,Cota,4,2
4644,persona_4644,49,M,Chía,3,0
4645,persona_4645,37,F,Bogotá,4,3
4646,persona_4646,25,F,Cajicá,4,5
4647,persona_4647,38,F,Chía,5,4
4648,persona_4648,40,F,Cajicá,0,5
4649,persona_4649,60,F,Cajicá,1,5
4650,persona_4650,41,M,Cota,5,4
4651,persona_4651,21,M,Cajicá,5,4
4652,persona_4652,52,M,Cota,5,2
4653,persona_4653,31,M,Bogotá,3,5
4654,persona_4654,24,F,Cota,1,1
4655,persona_4655,22,M,Cota,2,0
4656,persona_4656,28,F,Cajicá,0,2
4657,persona_4657,34,M,Cota,4,4
4658,persona_4658,21,M,Bogotá,1,4
4659,persona_4659,37,M,Cota,1,4
4660,persona_4660,54,M,Cajicá,4,2
4661,persona_4661,28,M,Chía,3,5
4662,persona_4662,67,F,Zipaquirá,5,3
4663,persona_4663,29,F,Cajicá,5,4
4664,persona_4664,62,M,Cota,3,2
4665,persona_4665,67,M,Bogotá,4,4
4666,persona_4666,63,M,Zipaquirá,4,3
4667,persona_4667,26,M,Cajicá,0,0
4668,persona_4668,69,F,Chía,2,0
4669,persona_4669,46,M,Chía,1,3
4670,persona_4670,68,M,Cota,0,5
4671,persona_4671,43,F,Cajicá,4,1
4672,persona_4672,70,M,Bogotá,2,5
4673,persona_4673,54,M,Cota,1,3
4674,persona_4674,31,F,Zipaquirá,4,0
4675,persona_4675,33,F,Cajicá,1,4
4676,persona_4676,31,M,Chía,4,0
4677,persona_4677,34,F,Cajicá,1,3
4678,persona_4678,31,M,Cajicá,1,3
4679,persona_4679,67,M,Cajicá,3,2
4680,persona_4680,59,M,Chía,1,0
4681,persona_4681,51,F,Chía,3,4
4682,persona_4682,70,F,Chía,2,5
4683,persona_4683,62,M,Cota,2,3
4684,persona_4684,64,M,Chía,1,1
4685,persona_4685,48,M,Bogotá,5,0
4686,persona_4686,60,F,Zipaquirá,2,5
4687,persona_4687,61,F,Zipaquirá,0,5
4688,persona_4688,47,M,Chía,3,2
4689,persona_4689,26,F,Bogotá,5,4
4690,persona_4690,60,M,Cota,2,5
4691,persona_4691,65,M,Bogotá,5,2
4692,persona_4692,35,F,Bogotá,2,4
4693,persona_4693,43,M,Chía,3,3
4694,persona_4694,35,M,Bogotá,0,0
4695,persona_4695,27,F,Cajicá,0,2
4696,persona_4696,33,M,Zipaquirá,1,5
4697,persona_4697,22,F,Cota,5,3
4698,persona_4698,49,F,Cajicá,4,1
4699,persona_4699,25,F,Chía,1,1
4700,persona_4700,70,F,Chía,3,5
4701,persona_4701,41,F,Zipaquirá,4,0
4702,persona_4702,52,M,Chía,3,3
4703,persona_4703,45,F,Chía,1,5
4704,persona_4704,36,M,Bogotá,2,5
4705,persona_4705,40,M,Chía,2,1
4706,persona_4706,66,M,Cota,3,0
4707,persona_4707,25,F,Cota,2,5
4708,persona_4708,67,F,Bogotá,4,3
4709,persona_4709,49,F,Cajicá,2,1
4710,persona_4710,37,M,Cota,1,0
4711,persona_4711,54,M,Cajicá,5,5
4712,persona_4712,61,M,Cota,2,2
4713,persona_4713,53,M,Chía,2,0
4714,persona_4714,33,M,Zipaquirá,4,1
4715,persona_4715,42,M,Zipaquirá,5,0
4716,persona_4716,66,F,Zipaquirá,0,0
4717,persona_4717,53,M,Zipaquirá,5,4
4718,persona_4718,30,F,Zipaquirá,2,3
4719,persona_4719,37,M,Chía,5,2
4720,persona_4720,25,M,Chía,3,5
4721,persona_4721,25,M,Chía,2,1
4722,persona_4722,36,F,Cajicá,1,2
4723,persona_4723,62,M,Cajicá,5,5
4724,persona_4724,63,F,Cota,3,1
4725,persona_4725,47,F,Bogotá,0,1
4726,persona_4726,24,M,Chía,3,3
4727,persona_4727,40,F,Cota,1,1
4728,persona_4728,41,M,Cajicá,5,0
4729,persona_4729,47,F,Cota,4,2
4730,persona_4730,69,M,Chía,4,0
4731,persona_4731,52,M,Bogotá,1,0
4732,persona_4732,43,M,Bogotá,5,2
4733,persona_4733,55,F,Bogotá,4,1
4734,persona_4734,67,F,Chía,4,1
4735,persona_4735,36,F,Zipaquirá,4,0
4736,persona_4736,31,F,Zipaquirá,1,3
4737,persona_4737,30,M,Zipaquirá,5,0
4738,persona_4738,61,M,Cajicá,4,4
4739,persona_4739,52,F,Chía,5,0
4740,persona_4740,47,M,Bogotá,1,5
4741,persona_4741,58,M,Zipaquirá,1,5
4742,persona_4742,63,M,Bogotá,5,4
4743,persona_4743,45,M,Bogotá,1,3
4744,persona_4744,24,F,Bogotá,1,1
4745,persona_4745,32,F,Bogotá,5,3
4746,persona_4746,22,M,Bogotá,2,1
4747,persona_4747,66,M,Cajicá,1,3
4748,persona_4748,54,F,Zipaquirá,4,0
4749,persona_4749,48,M,Bogotá,3,1
4750,persona_4750,37,F,Bogotá,1,2
4751,persona_4751,55,F,Chía,5,0
4752,persona_4752,41,F,Chía,3,4
4753,persona_4753,69,M,Cajicá,5,2
4754,persona_4754,70,F,Chía,3,4
4755,persona_4755,28,M,Cajicá,5,3
4756,persona_4756,42,M,Zipaquirá,3,4
4757,persona_4757,62,F,Cajicá,2,2
4758,persona_4758,26,M,Cota,1,2
4759,persona_4759,66,M,Zipaquirá,4,5
4760,persona_4760,43,M,Chía,5,4
4761,persona_4761,49,F,Cota,2,5
4762,persona_4762,49,F,Zipaquirá,0,0
4763,persona_4763,64,M,Cota,3,5
4764,persona_4764,69,F,Zipaquirá,3,0
4765,persona_4765,47,M,Cota,0,1
4766,persona_4766,68,F,Bogotá,2,5
4767,persona_4767,37,F,Bogotá,1,2
4768,persona_4768,59,F,Zipaquirá,3,3
4769,persona_4769,38,M,Zipaquirá,5,5
4770,persona_4770,37,F,Chía,0,1
4771,persona_4771,30,F,Chía,4,0
4772,persona_4772,45,F,Zipaquirá,5,3
4773,persona_4773,32,F,Cajicá,1,4
4774,persona_4774,22,F,Bogotá,5,1
4775,persona_4775,45,M,Bogotá,5,4
4776,persona_4776,46,M,Zipaquirá,0,4
4777,persona_4777,65,M,Zipaquirá,3,0
4778,persona_4778,23,M,Cajicá,0,2
4779,persona_4779,50,F,Cota,2,3
4780,persona_4780,30,F,Chía,2,5
4781,persona_4781,26,F,Cota,5,4
4782,persona_4782,53,F,Bogotá,4,0
4783,persona_4783,54,M,Cajicá,3,3
4784,persona_4784,43,F,Zipaquirá,3,5
4785,persona_4785,54,F,Cajicá,3,0
4786,persona_4786,53,F,Zipaquirá,4,4
4787,persona_4787,62,F,Cajicá,5,0
4788,persona_4788,51,M,Cota,0,3
4789,persona_4789,38,M,Chía,1,0
4790,persona_4790,58,M,Chía,5,2
4791,persona_4791,35,M,Zipaquirá,5,5
4792,persona_4792,59,F,Chía,0,4
4793,persona_4793,49,F,Bogotá,2,2
4794,persona_4794,58,M,Zipaquirá,1,1
4795,persona_4795,34,F,Chía,1,4
4796,persona_4796,25,M,Cota,4,3
4797,persona_4797,52,M,Cota,5,2
4798,persona_4798,34,F,Zipaquirá,2,5
4799,persona_4799,29,M,Chía,3,3
4800,persona_4800,22,M,Cajicá,3,4
4801,persona_4801,64,M,Zipaquirá,2,4
4802,persona_4802,65,F,Zipaquirá,3,2
4803,persona_4803,63,F,Cota,1,5
4804,persona_4804,57,M,Chía,3,2
4805,persona_4805,61,M,Chía,5,4
4806,persona_4806,41,F,Chía,4,3
4807,persona_4807,34,M,Zipaquirá,5,4
4808,persona_4808,48,F,Chía,2,5
4809,persona_4809,62,M,Cajicá,0,2
4810,persona_4810,51,M,Cajicá,3,4
4811,persona_4811,68,F,Zipaquirá,2,2
4812,persona_4812,26,F,Cajicá,2,3
4813,persona_4813,32,F,Cota,5,1
4814,persona_4814,46,F,Chía,3,0
4815,persona_4815,26,F,Cota,1,5
4816,persona_4816,51,F,Bogotá,2,2
4817,persona_4817,22,M,Chía,0,0
4818,persona_4818,47,M,Bogotá,0,4
4819,persona_4819,63,M,Cajicá,5,5
4820,persona_4820,67,M,Zipaquirá,1,3
4821,persona_4821,63,M,Cota,5,1
4822,persona_4822,58,F,Cota,0,3
4823,persona_4823,32,M,Chía,2,3
4824,persona_4824,23,M,Bogotá,1,5
4825,persona_4825,24,F,Cajicá,0,5
4826,persona_4826,63,F,Zipaquirá,4,5
4827,persona_4827,67,M,Bogotá,1,2
4828,persona_4828,50,M,Chía,3,2
4829,persona_4829,49,F,Cota,2,2
4830,persona_4830,44,M,Zipaquirá,2,4
4831,persona_4831,54,M,Cota,1,3
4832,persona_4832,31,F,Cajicá,3,3
4833,persona_4833,58,M,Cajicá,5,5
4834,persona_4834,55,M,Chía,3,2
4835,persona_4835,27,F,Chía,1,2
4836,persona_4836,47,F,Chía,1,3
4837,persona_4837,34,F,Cota,0,5
4838,persona_4838,34,F,Zipaquirá,4,5
4839,persona_4839,51,M,Chía,5,4
4840,persona_4840,54,M,Zipaquirá,1,1
4841,persona_4841,59,F,Zipaquirá,5,4
4842,persona_4842,45,F,Chía,2,5
4843,persona_4843,62,M,Cajicá,4,5
4844,persona_4844,47,F,Zipaquirá,0,2
4845,persona_4845,57,F,Bogotá,1,5
4846,persona_4846,44,M,Zipaquirá,4,2
4847,persona_4847,63,M,Bogotá,4,4
4848,persona_4848,66,F,Cajicá,3,3
4849,persona_4849,49,F,Chía,3,2
4850,persona_4850,40,M,Chía,5,0
4851,persona_4851,27,F,Cajicá,5,5
4852,persona_4852,70,F,Chía,5,2
4853,persona_4853,40,F,Cajicá,3,1
4854,persona_4854,37,F,Bogotá,4,2
4855,persona_4855,33,M,Cajicá,5,3
4856,persona_4856,68,F,Bogotá,1,5
4857,persona_4857,29,F,Zipaquirá,3,1
4858,persona_4858,33,M,Chía,4,4
4859,persona_4859,70,F,Chía,2,3
4860,persona_4860,49,F,Cajicá,5,4
4861,persona_4861,46,M,Bogotá,0,1
4862,persona_4862,57,M,Zipaquirá,3,5
4863,persona_4863,63,F,Cajicá,5,3
4864,persona_4864,70,M,Bogotá,3,3
4865,persona_4865,68,M,Cota,4,1
4866,persona_4866,58,F,Zipaquirá,1,0
4867,persona_4867,27,M,Chía,5,4
4868,persona_4868,26,F,Chía,5,5
4869,persona_4869,49,M,Cota,4,1
4870,persona_4870,68,F,Chía,5,0
4871,persona_4871,40,M,Zipaquirá,4,4
4872,persona_4872,43,M,Cajicá,3,4
4873,persona_4873,57,F,Bogotá,1,2
4874,persona_4874,46,F,Chía,0,1
4875,persona_4875,67,F,Chía,2,0
4876,persona_4876,42,F,Chía,4,5
4877,persona_4877,51,F,Zipaquirá,4,4
4878,persona_4878,65,M,Cajicá,0,5
4879,persona_4879,49,F,Bogotá,3,5
4880,persona_4880,48,F,Bogotá,5,4
4881,persona_4881,41,F,Chía,3,1
4882,persona_4882,33,M,Cota,0,5
4883,persona_4883,60,F,Cota,4,0
4884,persona_4884,45,M,Cajicá,3,1
4885,persona_4885,53,F,Zipaquirá,0,4
4886,persona_4886,46,F,Cajicá,0,0
4887,persona_4887,66,M,Chía,2,2
4888,persona_4888,69,F,Bogotá,4,3
4889,persona_4889,20,F,Cajicá,0,5
4890,persona_4890,49,F,Zipaquirá,1,2
4891,persona_4891,45,F,Zipaquirá,2,4
4892,persona_4892,30,F,Cota,1,0
4893,persona_4893,36,F,Zipaquirá,4,1
4894,persona_4894,53,M,Bogotá,0,1
4895,persona_4895,28,M,Cajicá,5,1
4896,persona_4896,64,F,Cajicá,0,3
4897,persona_4897,30,M,Chía,5,0
4898,persona_4898,66,M,Bogotá,1,0
4899,persona_4899,50,F,Bogotá,3,5
4900,persona_4900,46,F,Cajicá,2,0
4901,persona_4901,50,M,Chía,3,2
4902,persona_4902,37,F,Zipaquirá,3,5
4903,persona_4903,63,F,Bogotá,2,3
4904,persona_4904,21,F,Zipaquirá,0,5
4905,persona_4905,43,F,Cajicá,5,4
4906,persona_4906,67,M,Bogotá,5,5
4907,persona_4907,26,M,Chía,4,0
4908,persona_4908,59,M,Cajicá,3,2
4909,persona_4909,37,F,Chía,3,3
4910,persona_4910,24,F,Bogotá,2,5
4911,persona_4911,24,M,Chía,5,2
4912,persona_4912,65,M,Chía,1,0
4913,persona_4913,40,F,Cajicá,5,5
4914,persona_4914,29,F,Bogotá,0,5
4915,persona_4915,58,F,Zipaquirá,4,0
4916,persona_4916,35,M,Chía,4,5
4917,persona_4917,21,M,Zipaquirá,4,1
4918,persona_4918,69,M,Zipaquirá,1,1
4919,persona_4919,39,F,Cajicá,5,3
4920,persona_4920,60,M,Cajicá,0,4
4921,persona_4921,33,F,Zipaquirá,5,3
4922,persona_4922,32,M,Bogotá,5,3
4923,persona_4923,26,M,Chía,4,1
4924,persona_4924,35,M,Chía,3,3
4925,persona_4925,25,M,Zipaquirá,5,1
4926,persona_4926,57,F,Bogotá,0,4
4927,persona_4927,65,M,Zipaquirá,1,1
4928,persona_4928,46,M,Zipaquirá,0,0
4929,persona_4929,43,F,Bogotá,1,5
4930,persona_4930,48,F,Cota,5,1
4931,persona_4931,41,F,Cota,0,5
4932,persona_4932,29,F,Cajicá,4,4
4933,persona_4933,54,F,Cota,5,0
4934,persona_4934,46,M,Cajicá,1,1
4935,persona_4935,27,F,Chía,5,2
4936,persona_4936,66,F,Cota,4,2
4937,persona_4937,67,M,Cota,1,4
4938,persona_4938,43,F,Zipaquirá,3,1
4939,persona_4939,67,M,Bogotá,2,4
4940,persona_4940,67,M,Chía,1,2
4941,persona_4941,64,M,Zipaquirá,0,3
4942,persona_4942,61,F,Cajicá,4,2
4943,persona_4943,66,M,Cota,4,4
4944,persona_4944,45,M,Bogotá,1,5
4945,persona_4945,39,M,Cajicá,4,2
4946,persona_4946,40,M,Cajicá,4,1
4947,persona_4947,36,M,Chía,4,3
4948,persona_4948,50,F,Cajicá,3,2
4949,persona_4949,33,M,Cajicá,3,3
4950,persona_4950,24,F,Bogotá,2,0
4951,persona_4951,32,F,Zipaquirá,1,0
4952,persona_4952,29,F,Bogotá,0,2
4953,persona_4953,32,F,Zipaquirá,4,1
4954,persona_4954,50,M,Bogotá,0,1
4955,persona_4955,43,M,Zipaquirá,0,1
4956,persona_4956,20,M,Cajicá,5,2
4957,persona_4957,28,M,Bogotá,2,4
4958,persona_4958,26,M,Chía,4,0
4959,persona_4959,36,F,Zipaquirá,5,3
4960,persona_4960,59,F,Cota,0,5
4961,persona_4961,21,M,Zipaquirá,3,1
4962,persona_4962,43,F,Zipaquirá,3,3
4963,persona_4963,61,M,Cota,0,3
4964,persona_4964,38,F,Bogotá,0,1
4965,persona_4965,48,F,Zipaquirá,5,4
4966,persona_4966,25,F,Bogotá,5,5
4967,persona_4967,50,M,Chía,2,4
4968,persona_4968,64,M,Bogotá,4,0
4969,persona_4969,63,M,Zipaquirá,5,4
4970,persona_4970,46,F,Cajicá,3,4
4971,persona_4971,29,M,Cota,4,3
4972,persona_4972,26,M,Cajicá,4,1
4973,persona_4973,58,M,Bogotá,3,0
4974,persona_4974,40,F,Cajicá,4,4
4975,persona_4975,30,M,Cajicá,4,4
4976,persona_4976,62,F,Chía,1,2
4977,persona_4977,44,M,Cajicá,2,4
4978,persona_4978,63,F,Cajicá,1,0
4979,persona_4979,37,M,Chía,0,1
4980,persona_4980,58,F,Chía,5,1
4981,persona_4981,64,F,Bogotá,2,1
4982,persona_4982,54,F,Zipaquirá,2,3
4983,persona_4983,48,M,Cota,5,2
4984,persona_4984,38,F,Bogotá,4,1
4985,persona_4985,64,M,Bogotá,0,4
4986,persona_4986,41,F,Zipaquirá,2,4
4987,persona_4987,63,M,Cota,5,3
4988,persona_4988,58,F,Cajicá,1,1
4989,persona_4989,39,F,Zipaquirá,3,4
4990,persona_4990,69,F,Zipaquirá,3,3
4991,persona_4991,27,F,Cota,2,1
4992,persona_4992,42,M,Chía,0,0
4993,persona_4993,32,F,Cota,5,5
4994,persona_4994,52,M,Chía,3,3
4995,persona_4995,68,M,Cajicá,2,3
4996,persona_4996,64,M,Zipaquirá,2,0
4997,persona_4997,37,M,Cota,3,5
4998,persona_4998,39,M,Chía,1,3
4999,persona_4999,46,F,Cota,1,1
